Time,"Theta - radians (5 m, 20 degrees)","Theta - degrees (5 m, 20 degrees)","Theta - radians (5 m, 15 degrees)","Theta - degrees (5 m, 15 degrees)","Theta - radians (2.5 m, 20 degrees)","Theta - degrees (2.5 m, 20 degrees)","Theta - radians (2.5 m, 15 degrees)","Theta - degrees (2.5 m, 15 degrees)"
1.475,-9.486615161,-0.165572669,-7.114961371,-0.124179502,-19.51251466,-0.340557626,-14.63438599,-0.25541822
1.5,-10.09692209,-0.176224535,-7.572691569,-0.132168401,-19.70576369,-0.343930458,-14.77932277,-0.257947844
1.5,-10.09692209,-0.176224535,-7.572691569,-0.132168401,-19.70576369,-0.343930458,-14.77932277,-0.257947844
1.5,-10.09692209,-0.176224535,-7.572691569,-0.132168401,-19.70576369,-0.343930458,-14.77932277,-0.257947844
1.5125,-10.3974839,-0.181470328,-7.798112923,-0.136102746,-19.78431222,-0.345301388,-14.83823416,-0.258976041
1.51875,-10.54657646,-0.184072484,-7.909932345,-0.138054363,-19.81904522,-0.345907594,-14.86428391,-0.259430695
1.546153846,-11.19060737,-0.195312944,-8.392955526,-0.146484708,-19.93545067,-0.347939252,-14.95158801,-0.260954439
1.55,-11.27970115,-0.196867924,-8.459775864,-0.147650943,-19.94709884,-0.348142551,-14.96032413,-0.261106913
1.525,-10.69486156,-0.186660547,-8.021146167,-0.13999541,-19.85074346,-0.346460832,-14.8880576,-0.259845624
1.55,-11.27970115,-0.196867924,-8.459775864,-0.147650943,-19.94709884,-0.348142551,-14.96032413,-0.261106913
1.55,-11.27970115,-0.196867924,-8.459775864,-0.147650943,-19.94709884,-0.348142551,-14.96032413,-0.261106913
1.55,-11.27970115,-0.196867924,-8.459775864,-0.147650943,-19.94709884,-0.348142551,-14.96032413,-0.261106913
1.5625,-11.56698399,-0.201881955,-8.67523799,-0.151411466,-19.97696396,-0.348663796,-14.98272297,-0.261497847
1.56875,-11.7093025,-0.204365882,-8.781976874,-0.153274411,-19.98730914,-0.348844353,-14.99048186,-0.261633265
1.596153846,-12.32258799,-0.215069733,-9.241940992,-0.1613023,-19.99652906,-0.349005271,-14.99739679,-0.261753953
1.6,-12.40723224,-0.216547054,-9.30542418,-0.16241029,-19.99311201,-0.348945632,-14.99483401,-0.261709224
1.575,-11.85072452,-0.206834162,-8.888043393,-0.155125621,-19.99459381,-0.348971495,-14.99594535,-0.261728621
1.6,-12.40723224,-0.216547054,-9.30542418,-0.16241029,-19.99311201,-0.348945632,-14.99483401,-0.261709224
1.6,-12.40723224,-0.216547054,-9.30542418,-0.16241029,-19.99311201,-0.348945632,-14.99483401,-0.261709224
1.6,-12.40723224,-0.216547054,-9.30542418,-0.16241029,-19.99311201,-0.348945632,-14.99483401,-0.261709224
1.6125,-12.67982899,-0.221304765,-9.509871745,-0.165978573,-19.97400128,-0.348612087,-14.98050096,-0.261459065
1.61875,-12.81467638,-0.223658295,-9.611007285,-0.167743722,-19.95985735,-0.348365229,-14.96989301,-0.261273922
1.646153846,-13.39421258,-0.23377311,-10.04565944,-0.175329833,-19.86180145,-0.346653831,-14.89635108,-0.259990373
1.65,-13.47399271,-0.235165536,-10.10549453,-0.176374152,-19.84335265,-0.346331838,-14.88251449,-0.259748879
1.625,-12.94854265,-0.225994703,-9.711406987,-0.169496027,-19.9426571,-0.348065028,-14.95699282,-0.261048771
1.65,-13.47399271,-0.235165536,-10.10549453,-0.176374152,-19.84335265,-0.346331838,-14.88251449,-0.259748879
1.65,-13.47399271,-0.235165536,-10.10549453,-0.176374152,-19.84335265,-0.346331838,-14.88251449,-0.259748879
1.65,-13.47399271,-0.235165536,-10.10549453,-0.176374152,-19.84335265,-0.346331838,-14.88251449,-0.259748879
1.6625,-13.7305682,-0.239643623,-10.29792615,-0.179732718,-19.7754532,-0.345146769,-14.8315899,-0.258860077
1.66875,-13.85728398,-0.241855231,-10.39296299,-0.181391423,-19.73695864,-0.344474913,-14.80271898,-0.258356185
1.696153846,-14.40023233,-0.251331467,-10.80017424,-0.1884986,-19.53258709,-0.340907956,-14.64944032,-0.255680967
1.7,-14.47475757,-0.252632178,-10.85606818,-0.189474134,-19.49928718,-0.340326763,-14.62446539,-0.255245072
1.675,-13.98293882,-0.244048321,-10.48720411,-0.183036241,-19.69544191,-0.343750309,-14.77158143,-0.257812732
1.7,-14.47475757,-0.252632178,-10.85606818,-0.189474134,-19.49928718,-0.340326763,-14.62446539,-0.255245072
1.7,-14.47475757,-0.252632178,-10.85606818,-0.189474134,-19.49928718,-0.340326763,-14.62446539,-0.255245072
1.7,-14.47475757,-0.252632178,-10.85606818,-0.189474134,-19.49928718,-0.340326763,-14.62446539,-0.255245072
1.7125,-14.7140551,-0.256808708,-11.03554132,-0.192606531,-19.3832639,-0.338301775,-14.53744792,-0.253726331
1.71875,-14.83201862,-0.25886756,-11.12401396,-0.19415067,-19.32079566,-0.337211498,-14.49059674,-0.252908624
1.746153846,-15.33571974,-0.267658803,-11.5017898,-0.200744102,-19.01210965,-0.331823911,-14.25908224,-0.248867933
1.75,-15.40462508,-0.268861428,-11.55346881,-0.201646071,-18.96428472,-0.330989209,-14.22321354,-0.248241906
1.725,-14.94884656,-0.260906592,-11.21163492,-0.195679944,-19.25536896,-0.336069587,-14.44152672,-0.25205219
1.75,-15.40462508,-0.268861428,-11.55346881,-0.201646071,-18.96428472,-0.330989209,-14.22321354,-0.248241906
1.75,-15.40462508,-0.268861428,-11.55346881,-0.201646071,-18.96428472,-0.330989209,-14.22321354,-0.248241906
1.75,-15.40462508,-0.268861428,-11.55346881,-0.201646071,-18.96428472,-0.330989209,-14.22321354,-0.248241906
1.7625,-15.62547256,-0.272715943,-11.71910442,-0.204536958,-18.80127368,-0.328144129,-14.10095526,-0.246108097
1.76875,-15.73410603,-0.274611955,-11.80057952,-0.205958966,-18.71544345,-0.326646109,-14.03658259,-0.244984582
1.796153846,-16.19609281,-0.282675145,-12.1470696,-0.212006359,-18.30546565,-0.319490647,-13.72909924,-0.239617985
1.8,-16.25904074,-0.283773794,-12.19428056,-0.212830346,-18.24358399,-0.318410608,-13.68268799,-0.238807956
1.775,-15.84153486,-0.276486942,-11.88115115,-0.207365206,-18.62674746,-0.325098072,-13.97006059,-0.243823554
1.8,-16.25904074,-0.283773794,-12.19428056,-0.212830346,-18.24358399,-0.318410608,-13.68268799,-0.238807956
1.8,-16.25904074,-0.283773794,-12.19428056,-0.212830346,-18.24358399,-0.318410608,-13.68268799,-0.238807956
1.8,-16.25904074,-0.283773794,-12.19428056,-0.212830346,-18.24358399,-0.318410608,-13.68268799,-0.238807956
1.8125,-16.46035646,-0.287287416,-12.34526735,-0.215465562,-18.03518141,-0.314773297,-13.52638606,-0.236079973
1.81875,-16.5591278,-0.289011301,-12.41934585,-0.216758476,-17.92682964,-0.312882202,-13.44512223,-0.234661651
1.846153846,-16.97713742,-0.296306946,-12.73285306,-0.222230209,-17.41957454,-0.30402893,-13.06468091,-0.228021698
1.85,-17.03381963,-0.297296237,-12.77536472,-0.222972178,-17.34424209,-0.302714131,-13.00818157,-0.227035598
1.825,-16.65663133,-0.290713059,-12.4924735,-0.218034794,-17.81573286,-0.310943197,-13.36179964,-0.233207398
1.85,-17.03381963,-0.297296237,-12.77536472,-0.222972178,-17.34424209,-0.302714131,-13.00818157,-0.227035598
1.85,-17.03381963,-0.297296237,-12.77536472,-0.222972178,-17.34424209,-0.302714131,-13.00818157,-0.227035598
1.85,-17.03381963,-0.297296237,-12.77536472,-0.222972178,-17.34424209,-0.302714131,-13.00818157,-0.227035598
1.8625,-17.21461755,-0.300451756,-12.91096316,-0.225338817,-17.09248866,-0.298320205,-12.8193665,-0.223740153
1.86875,-17.30304297,-0.30199507,-12.97728223,-0.226496303,-16.96267633,-0.296054552,-12.72200724,-0.222040914
1.896153846,-17.67502802,-0.308487434,-13.25627102,-0.231365576,-16.36311097,-0.285590162,-12.27233323,-0.214192622
1.9,-17.72516688,-0.309362522,-13.29387516,-0.232021892,-16.2750654,-0.284053477,-12.20629905,-0.213040108
1.875,-17.39014363,-0.303515264,-13.04260772,-0.227636448,-16.83026661,-0.293743566,-12.62269996,-0.220307675
1.9,-17.72516688,-0.309362522,-13.29387516,-0.232021892,-16.2750654,-0.284053477,-12.20629905,-0.213040108
1.9,-17.72516688,-0.309362522,-13.29387516,-0.232021892,-16.2750654,-0.284053477,-12.20629905,-0.213040108
1.9,-17.72516688,-0.309362522,-13.29387516,-0.232021892,-16.2750654,-0.284053477,-12.20629905,-0.213040108
1.9125,-17.88456145,-0.312144483,-13.41342109,-0.234108362,-15.98242627,-0.278945961,-11.9868197,-0.209209471
1.91875,-17.96220784,-0.313499668,-13.47165588,-0.235124751,-15.8324245,-0.276327936,-11.87431837,-0.207245952
1.946153846,-18.28634634,-0.319156952,-13.71475976,-0.239367714,-15.14641983,-0.264354896,-11.35981487,-0.198266172
1.95,-18.32969627,-0.319913551,-13.7472722,-0.239935163,-15.04652327,-0.262611372,-11.28489245,-0.196958529
1.925,-18.03847901,-0.314830851,-13.52885926,-0.236123138,-15.67999841,-0.273667599,-11.75999881,-0.205250699
1.95,-18.32969627,-0.319913551,-13.7472722,-0.239935163,-15.04652327,-0.262611372,-11.28489245,-0.196958529
1.95,-18.32969627,-0.319913551,-13.7472722,-0.239935163,-15.04652327,-0.262611372,-11.28489245,-0.196958529
1.95,-18.32969627,-0.319913551,-13.7472722,-0.239935163,-15.04652327,-0.262611372,-11.28489245,-0.196958529
1.9625,-18.46690677,-0.322308326,-13.85018008,-0.241731244,-14.71586398,-0.256840279,-11.03689798,-0.192630209
1.96875,-18.53339383,-0.323468744,-13.90004537,-0.242601558,-14.54714158,-0.253895517,-10.91035618,-0.190421638
1.996153846,-18.80809815,-0.328263239,-14.10607361,-0.246197429,-13.78141496,-0.240531067,-10.33606122,-0.1803983
2,-18.84444681,-0.328897643,-14.13333511,-0.246673232,-13.6706456,-0.238597777,-10.2529842,-0.178948332
1.975,-18.59846194,-0.324604397,-13.94884645,-0.243453297,-14.37619167,-0.250911879,-10.78214376,-0.188183909
2,-18.84444681,-0.328897643,-14.13333511,-0.246673232,-13.6706456,-0.238597777,-10.2529842,-0.178948332
2,-18.84444681,-0.328897643,-14.13333511,-0.246673232,-13.6706456,-0.238597777,-10.2529842,-0.178948332
2,-18.84444681,-0.328897643,-14.13333511,-0.246673232,-13.6706456,-0.238597777,-10.2529842,-0.178948332
2.0125,-18.9588012,-0.330893503,-14.2191009,-0.248170127,-13.30520395,-0.232219617,-9.978902962,-0.174164712
2.01875,-19.01380327,-0.33185347,-14.26035245,-0.248890103,-13.11941306,-0.228976954,-9.839559793,-0.171732715
2.046153846,-19.23772791,-0.335761693,-14.42829593,-0.251821269,-12.28146248,-0.214351957,-9.211096863,-0.160763968
2.05,-19.26689727,-0.336270794,-14.45017295,-0.252203095,-12.16090498,-0.212247832,-9.120678732,-0.159185874
2.025,-19.0673496,-0.33278803,-14.3005122,-0.249591023,-12.93161328,-0.225699229,-9.698709959,-0.169274422
2.05,-19.26689727,-0.336270794,-14.45017295,-0.252203095,-12.16090498,-0.212247832,-9.120678732,-0.159185874
2.05,-19.26689727,-0.336270794,-14.45017295,-0.252203095,-12.16090498,-0.212247832,-9.120678732,-0.159185874
2.05,-19.26689727,-0.336270794,-14.45017295,-0.252203095,-12.16090498,-0.212247832,-9.120678732,-0.159185874
2.0625,-19.35783543,-0.337857964,-14.51837657,-0.253393473,-11.76425938,-0.20532506,-8.823194532,-0.153993795
2.06875,-19.4010831,-0.338612779,-14.55081233,-0.253959584,-11.56321925,-0.201816248,-8.672414441,-0.151362186
2.096153846,-19.57313128,-0.341615586,-14.67984846,-0.256211689,-10.66124993,-0.186073914,-7.995937451,-0.139555435
2.1,-19.59497847,-0.341996891,-14.69623385,-0.256497668,-10.53208478,-0.183819556,-7.899063584,-0.137864667
2.075,-19.4428454,-0.339341668,-14.58213405,-0.254506251,-11.36040854,-0.198276533,-8.520306403,-0.1487074
2.1,-19.59497847,-0.341996891,-14.69623385,-0.256497668,-10.53208478,-0.183819556,-7.899063584,-0.137864667
2.1,-19.59497847,-0.341996891,-14.69623385,-0.256497668,-10.53208478,-0.183819556,-7.899063584,-0.137864667
2.1,-19.59497847,-0.341996891,-14.69623385,-0.256497668,-10.53208478,-0.183819556,-7.899063584,-0.137864667
2.1125,-19.66205498,-0.343167597,-14.74654124,-0.257375698,-10.10811918,-0.176419961,-7.581089388,-0.132314971
2.11875,-19.69333645,-0.343713562,-14.77000233,-0.257785171,-9.893798417,-0.172679358,-7.420348813,-0.129509518
2.146153846,-19.81266546,-0.345796246,-14.8594991,-0.259347184,-8.936642433,-0.155973835,-6.702481825,-0.116980376
2.15,-19.82708348,-0.346047888,-14.87031261,-0.259535916,-8.800134416,-0.15359132,-6.600100812,-0.11519349
2.125,-19.72311015,-0.344233211,-14.79233261,-0.258174908,-9.677962682,-0.168912314,-7.258472011,-0.126684235
2.15,-19.82708348,-0.346047888,-14.87031261,-0.259535916,-8.800134416,-0.15359132,-6.600100812,-0.11519349
2.15,-19.82708348,-0.346047888,-14.87031261,-0.259535916,-8.800134416,-0.15359132,-6.600100812,-0.11519349
2.15,-19.82708348,-0.346047888,-14.87031261,-0.259535916,-8.800134416,-0.15359132,-6.600100812,-0.11519349
2.1625,-19.86996981,-0.346796395,-14.90247736,-0.260097297,-8.353000296,-0.145787358,-6.264750222,-0.109340518
2.16875,-19.88913184,-0.347130836,-14.91684888,-0.260348127,-8.127497513,-0.141851592,-6.095623135,-0.106388694
2.196153846,-19.95515722,-0.348283196,-14.96636792,-0.261212397,-7.124527336,-0.12434646,-5.343395502,-0.093259845
2.2,-19.96207544,-0.348403942,-14.97155658,-0.261302956,-6.982013144,-0.121859118,-5.236509858,-0.091394338
2.175,-19.90677111,-0.347438699,-14.93007833,-0.260579025,-7.900750223,-0.137894105,-5.925562668,-0.103420579
2.2,-19.96207544,-0.348403942,-14.97155658,-0.261302956,-6.982013144,-0.121859118,-5.236509858,-0.091394338
2.2,-19.96207544,-0.348403942,-14.97155658,-0.261302956,-6.982013144,-0.121859118,-5.236509858,-0.091394338
2.2,-19.96207544,-0.348403942,-14.97155658,-0.261302956,-6.982013144,-0.121859118,-5.236509858,-0.091394338
2.2125,-19.98056153,-0.348726585,-14.98542115,-0.261544939,-6.516088834,-0.113727205,-4.887066626,-0.085295403
2.21875,-19.98751027,-0.348847863,-14.9906327,-0.261635898,-6.281612159,-0.109634815,-4.711209119,-0.082226111
2.246153846,-19.99990863,-0.349064256,-14.99993147,-0.261798192,-5.242648872,-0.091501484,-3.931986654,-0.068626113
2.25,-19.99929317,-0.349053514,-14.99946988,-0.261790135,-5.095524004,-0.088933671,-3.821643003,-0.066700253
2.225,-19.99292872,-0.348942433,-14.99469654,-0.261706825,-6.046173624,-0.105525637,-4.534630218,-0.079144228
2.25,-19.99929317,-0.349053514,-14.99946988,-0.261790135,-5.095524004,-0.088933671,-3.821643003,-0.066700253
2.25,-19.99929317,-0.349053514,-14.99946988,-0.261790135,-5.095524004,-0.088933671,-3.821643003,-0.066700253
2.25,-19.99929317,-0.349053514,-14.99946988,-0.261790135,-5.095524004,-0.088933671,-3.821643003,-0.066700253
2.2625,-19.99328847,-0.348948712,-14.99496635,-0.261711534,-4.615371836,-0.080553435,-3.461528877,-0.060415076
2.26875,-19.98798989,-0.348856234,-14.99099241,-0.261642176,-4.374217264,-0.076344493,-3.280662948,-0.05725837
2.296153846,-19.9467005,-0.348135599,-14.96002537,-0.261101699,-3.309434395,-0.057760527,-2.482075796,-0.043320395
2.3,-19.93855437,-0.347993422,-14.95391578,-0.260995066,-3.159139496,-0.055137386,-2.369354622,-0.041353039
2.275,-19.98116098,-0.348737047,-14.98587074,-0.261552786,-4.132392898,-0.072123862,-3.099294673,-0.054092897
2.3,-19.93855437,-0.347993422,-14.95391578,-0.260995066,-3.159139496,-0.055137386,-2.369354622,-0.041353039
2.3,-19.93855437,-0.347993422,-14.95391578,-0.260995066,-3.159139496,-0.055137386,-2.369354622,-0.041353039
2.3,-19.93855437,-0.347993422,-14.95391578,-0.260995066,-3.159139496,-0.055137386,-2.369354622,-0.041353039
2.3125,-19.90808829,-0.347461688,-14.93106622,-0.260596266,-2.66946112,-0.046590886,-2.00209584,-0.034943164
2.31875,-19.89056834,-0.347155908,-14.91792625,-0.260366931,-2.423990036,-0.042306607,-1.817992527,-0.031729955
2.346153846,-19.79579344,-0.345501774,-14.84684508,-0.25912633,-1.343813938,-0.023453978,-1.007860453,-0.017590483
2.35,-19.78015654,-0.345228858,-14.8351174,-0.258921644,-1.191820697,-0.020801195,-0.893865522,-0.015600896
2.325,-19.87152552,-0.346823548,-14.90364414,-0.260117661,-2.178147783,-0.03801585,-1.633610837,-0.028511888
2.35,-19.78015654,-0.345228858,-14.8351174,-0.258921644,-1.191820697,-0.020801195,-0.893865522,-0.015600896
2.35,-19.78015654,-0.345228858,-14.8351174,-0.258921644,-1.191820697,-0.020801195,-0.893865522,-0.015600896
2.35,-19.78015654,-0.345228858,-14.8351174,-0.258921644,-1.191820697,-0.020801195,-0.893865522,-0.015600896
2.3625,-19.72537831,-0.344272798,-14.79403373,-0.258204598,-0.697411043,-0.012172119,-0.523058282,-0.009129089
2.36875,-19.6957228,-0.343755211,-14.7717921,-0.257816409,-0.450027099,-0.007854455,-0.337520324,-0.005890841
2.396153846,-19.54792659,-0.341175681,-14.66094494,-0.255881761,0.634965144,0.011082232,0.476223858,0.008311674
2.4,-19.52487551,-0.340773364,-14.64365664,-0.255580023,0.78716841,0.013738681,0.590376308,0.01030401
2.375,-19.66455934,-0.343211306,-14.7484195,-0.25740848,-0.202574246,-0.003535588,-0.151930685,-0.002651691
2.4,-19.52487551,-0.340773364,-14.64365664,-0.255580023,0.78716841,0.013738681,0.590376308,0.01030401
2.4,-19.52487551,-0.340773364,-14.64365664,-0.255580023,0.78716841,0.013738681,0.590376308,0.01030401
2.4,-19.52487551,-0.340773364,-14.64365664,-0.255580023,0.78716841,0.013738681,0.590376308,0.01030401
2.4125,-19.44605344,-0.339397659,-14.58454008,-0.254548244,1.281468083,0.022365837,0.961101063,0.016774378
2.41875,-19.40440762,-0.338670802,-14.55330571,-0.254003102,1.528342503,0.026674609,1.146256877,0.020005957
2.446153846,-19.20431401,-0.33517851,-14.4032355,-0.251383882,2.607526648,0.045509925,1.955644986,0.034132444
2.45,-19.17396166,-0.334648762,-14.38047124,-0.250986571,2.758449564,0.048144027,2.068837173,0.03610802
2.425,-19.36127616,-0.337918016,-14.52095712,-0.253438512,1.774982897,0.030979296,1.331237173,0.023234472
2.45,-19.17396166,-0.334648762,-14.38047124,-0.250986571,2.758449564,0.048144027,2.068837173,0.03610802
2.45,-19.17396166,-0.334648762,-14.38047124,-0.250986571,2.758449564,0.048144027,2.068837173,0.03610802
2.45,-19.17396166,-0.334648762,-14.38047124,-0.250986571,2.758449564,0.048144027,2.068837173,0.03610802
2.4625,-19.0714818,-0.332860151,-14.30361135,-0.249645113,3.247799075,0.056684787,2.435849306,0.04251359
2.46875,-19.01804966,-0.331927584,-14.26353724,-0.248945688,3.491746576,0.060942474,2.618809932,0.045706856
2.496153846,-18.7666387,-0.327539635,-14.07497903,-0.245654726,4.554555253,0.079491985,3.41591644,0.059618989
2.5,-18.72913375,-0.32688505,-14.04685031,-0.245163787,4.702719982,0.082077947,3.527039987,0.061558461
2.475,-18.96316145,-0.330969604,-14.22237109,-0.248227203,3.73515941,0.06519083,2.801369557,0.048893122
2.5,-18.72913375,-0.32688505,-14.04685031,-0.245163787,4.702719982,0.082077947,3.527039987,0.061558461
2.5,-18.72913375,-0.32688505,-14.04685031,-0.245163787,4.702719982,0.082077947,3.527039987,0.061558461
2.5,-18.72913375,-0.32688505,-14.04685031,-0.245163787,4.702719982,0.082077947,3.527039987,0.061558461
2.5125,-18.60349806,-0.324692293,-13.95262354,-0.24351922,5.18232762,0.09044868,3.886745715,0.06783651
2.51875,-18.5385413,-0.323558584,-13.90390597,-0.242668938,5.420959469,0.094613591,4.065719601,0.070960194
2.546153846,-18.23704441,-0.318296471,-13.67778331,-0.238722353,6.456985656,0.112695659,4.842739242,0.084521745
2.55,-18.19257055,-0.317520255,-13.64442791,-0.238140192,6.60094137,0.115208161,4.950706027,0.08640612
2.525,-18.47216519,-0.322400103,-13.85412389,-0.241800077,5.658761244,0.098764015,4.244070933,0.074073011
2.55,-18.19257055,-0.317520255,-13.64442791,-0.238140192,6.60094137,0.115208161,4.950706027,0.08640612
2.55,-18.19257055,-0.317520255,-13.64442791,-0.238140192,6.60094137,0.115208161,4.950706027,0.08640612
2.55,-18.19257055,-0.317520255,-13.64442791,-0.238140192,6.60094137,0.115208161,4.950706027,0.08640612
2.5625,-18.04439439,-0.314934094,-13.53329579,-0.23620057,7.066110817,0.123326899,5.299583112,0.092495174
2.56875,-17.96823118,-0.313604795,-13.47617338,-0.235203596,7.29709033,0.127358252,5.472817748,0.095518689
2.596153846,-17.61812509,-0.307494291,-13.21359382,-0.230620718,8.29618926,0.144795818,6.222141945,0.108596863
2.6,-17.56690015,-0.306600247,-13.17517511,-0.229950185,8.434526344,0.147210256,6.325894758,0.110407692
2.575,-17.89069228,-0.312251486,-13.41801921,-0.234188614,7.526952491,0.131370104,5.645214369,0.098527578
2.6,-17.56690015,-0.306600247,-13.17517511,-0.229950185,8.434526344,0.147210256,6.325894758,0.110407692
2.6,-17.56690015,-0.306600247,-13.17517511,-0.229950185,8.434526344,0.147210256,6.325894758,0.110407692
2.6,-17.56690015,-0.306600247,-13.17517511,-0.229950185,8.434526344,0.147210256,6.325894758,0.110407692
2.6125,-17.39690929,-0.303633347,-13.04768197,-0.22772501,8.880702661,0.154997501,6.660526996,0.116248126
2.61875,-17.30991267,-0.302114969,-12.9824345,-0.226586227,9.101768089,0.158855821,6.826326067,0.119141866
2.646153846,-16.9129122,-0.295186004,-12.68468415,-0.221389503,10.05415658,0.175478136,7.540617439,0.131608602
2.65,-16.85518708,-0.294178511,-12.64139031,-0.220633883,10.18552044,0.177770868,7.639140332,0.133328151
